0.000000,1.000000
1.000000,0.997682
2.000000,0.995363
3.000000,0.993045
4.000000,0.989954
5.000000,0.982226
6.000000,0.976043
7.000000,0.969861
8.000000,0.963679
9.000000,0.956723
10.000000,0.946677
11.000000,0.933539
12.000000,0.917311
13.000000,0.894900
14.000000,0.867852
15.000000,0.837713
16.000000,0.809119
17.000000,0.780526
18.000000,0.748841
19.000000,0.721020
20.000000,0.693972
21.000000,0.663833
22.000000,0.629830
23.000000,0.595054
24.000000,0.559505
25.000000,0.519320
26.000000,0.474498
27.000000,0.428130
28.000000,0.369397
29.000000,0.306801
30.000000,0.241113
31.000000,0.170788
32.000000,0.109737
33.000000,0.064915
34.000000,0.034776
35.000000,0.016229
36.000000,0.004637
