71,0.810428,71,0.817207,71,0.815957,71,0.669766,71,0.008547,,
72,0.808696,72,0.815611,72,0.812955,72,0.663711,72,0.005698,,
73,0.80635,73,0.813122,73,0.810184,73,0.655493,73,0.002442,,
74,0.80433,74,0.810952,74,0.807759,74,0.647275,,,,
75,0.802093,75,0.809803,75,0.804988,75,0.640787,,,,
76,0.800433,76,0.80757,76,0.801293,76,0.635164,,,,
77,0.798412,77,0.805527,77,0.79806,77,0.628028,,,,
78,0.796536,78,0.803549,78,0.795174,78,0.620458,,,,
79,0.795057,79,0.802527,79,0.791941,79,0.61224,,,,
80,0.793253,80,0.800613,80,0.789747,80,0.605104,,,,
81,0.791413,81,0.798634,81,0.787322,81,0.597318,,,,
82,0.788779,82,0.796464,82,0.784782,82,0.587154,,,,
83,0.787263,83,0.794805,83,0.782704,83,0.574394,,,,
84,0.784701,84,0.793337,84,0.779356,84,0.560337,,,,
85,0.782825,85,0.79155,85,0.776238,85,0.545631,,,,
86,0.781454,86,0.790082,86,0.774275,86,0.533521,,,,
87,0.77983,87,0.787912,87,0.772082,87,0.522059,,,,
88,0.778135,88,0.786508,88,0.767925,88,0.509299,,,,
89,0.776186,89,0.784657,89,0.765501,89,0.497405,,,,
90,0.774274,90,0.78255,90,0.763076,90,0.485943,,,,
91,0.772614,91,0.780891,91,0.761228,91,0.473832,,,,
92,0.770882,92,0.779168,92,0.758919,92,0.465614,,,,
93,0.769295,93,0.777317,93,0.756726,93,0.454585,,,,
94,0.767563,94,0.775594,94,0.753377,94,0.445069,,,,
95,0.766336,95,0.773615,95,0.750953,95,0.434472,,,,
96,0.76482,96,0.772147,96,0.747373,96,0.422362,,,,
97,0.763197,97,0.770232,97,0.744718,97,0.408953,,,,
98,0.76179,98,0.768062,98,0.742178,98,0.394247,,,,
99,0.760419,99,0.765956,99,0.739522,99,0.381488,,,,
100,0.758254,100,0.76436,100,0.735019,100,0.369161,,,,
101,0.757135,101,0.762254,101,0.732594,101,0.355969,,,,
102,0.75562,102,0.760595,102,0.730862,102,0.344939,,,,
103,0.754176,103,0.758616,103,0.728322,103,0.33045,,,,
104,0.752156,104,0.756063,104,0.725898,104,0.316393,,,,
105,0.750929,105,0.75434,105,0.724281,105,0.299957,,,,
106,0.749738,106,0.752681,106,0.722318,106,0.281791,,,,
107,0.747574,107,0.750064,107,0.719547,107,0.26449,,,,
108,0.746744,108,0.747638,108,0.717815,108,0.245026,,,,
109,0.744867,109,0.745468,109,0.716545,109,0.224697,,,,
110,0.742883,110,0.743554,110,0.714352,110,0.203503,,,,
111,0.741367,111,0.74132,111,0.712389,111,0.18577,,,,
112,0.740321,112,0.738831,112,0.709733,112,0.168469,,,,
113,0.739383,113,0.736469,113,0.70777,113,0.151168,,,,
114,0.737326,114,0.734235,114,0.705577,114,0.135597,,,,
115,0.736352,115,0.732129,115,0.703383,115,0.120242,,,,
116,0.735161,116,0.72964,116,0.700958,116,0.105536,,,,
117,0.733826,117,0.726896,117,0.698534,117,0.093209,,,,
118,0.732419,118,0.724215,118,0.696455,118,0.081964,,,,
119,0.730868,119,0.722236,119,0.694031,119,0.071151,,,,
120,0.729857,120,0.71962,120,0.692299,120,0.060337,,,,
121,0.728559,121,0.71713,121,0.690798,121,0.049957,,,,
122,0.727729,122,0.714769,122,0.689181,122,0.041306,,,,
123,0.726502,123,0.712854,123,0.686064,123,0.03417,,,,
124,0.724698,124,0.710557,124,0.68387,124,0.028547,,,,
125,0.723363,125,0.708259,125,0.682023,125,0.023789,,,,
126,0.722677,126,0.706153,126,0.678328,126,0.020978,,,,
