0.000000,1.000000
1.000000,0.996190
2.000000,0.993303
3.000000,0.990648
4.000000,0.987646
5.000000,0.985337
6.000000,0.983027
7.000000,0.980603
8.000000,0.977947
9.000000,0.975984
10.000000,0.973791
11.000000,0.971712
12.000000,0.968826
13.000000,0.966170
14.000000,0.964207
15.000000,0.961667
16.000000,0.959127
17.000000,0.957280
18.000000,0.955663
19.000000,0.953239
20.000000,0.950468
21.000000,0.948389
22.000000,0.945849
23.000000,0.943886
24.000000,0.941577
25.000000,0.939268
26.000000,0.936843
27.000000,0.934303
28.000000,0.932340
29.000000,0.930493
30.000000,0.928068
31.000000,0.925528
32.000000,0.922988
33.000000,0.920333
34.000000,0.917561
35.000000,0.915021
36.000000,0.912135
37.000000,0.909595
38.000000,0.906824
39.000000,0.904284
40.000000,0.901974
41.000000,0.899550
42.000000,0.897010
43.000000,0.894700
44.000000,0.892045
45.000000,0.889043
46.000000,0.886041
47.000000,0.883270
48.000000,0.881076
49.000000,0.877381
50.000000,0.874841
51.000000,0.871955
52.000000,0.868491
53.000000,0.866759
54.000000,0.863064
55.000000,0.860986
56.000000,0.858330
57.000000,0.855675
58.000000,0.852557
59.000000,0.849786
60.000000,0.847477
61.000000,0.844360
62.000000,0.841704
63.000000,0.839164
64.000000,0.836393
65.000000,0.833391
66.000000,0.830851
67.000000,0.828080
68.000000,0.825078
69.000000,0.822076
70.000000,0.818959
71.000000,0.815957
72.000000,0.812955
73.000000,0.810184
74.000000,0.807759
75.000000,0.804988
76.000000,0.801293
77.000000,0.798060
78.000000,0.795174
79.000000,0.791941
80.000000,0.789747
81.000000,0.787322
82.000000,0.784782
83.000000,0.782704
84.000000,0.779356
85.000000,0.776238
86.000000,0.774275
87.000000,0.772082
88.000000,0.767925
89.000000,0.765501
90.000000,0.763076
91.000000,0.761228
92.000000,0.758919
93.000000,0.756726
94.000000,0.753377
95.000000,0.750953
96.000000,0.747373
97.000000,0.744718
98.000000,0.742178
99.000000,0.739522
100.000000,0.735019
101.000000,0.732594
102.000000,0.730862
103.000000,0.728322
104.000000,0.725898
105.000000,0.724281
106.000000,0.722318
107.000000,0.719547
108.000000,0.717815
109.000000,0.716545
110.000000,0.714352
111.000000,0.712389
112.000000,0.709733
113.000000,0.707770
114.000000,0.705577
115.000000,0.703383
116.000000,0.700958
117.000000,0.698534
118.000000,0.696455
119.000000,0.694031
120.000000,0.692299
121.000000,0.690798
122.000000,0.689181
123.000000,0.686064
124.000000,0.683870
125.000000,0.682023
126.000000,0.678328
127.000000,0.673941
128.000000,0.668399
129.000000,0.664242
130.000000,0.660894
131.000000,0.656622
132.000000,0.651772
133.000000,0.648655
134.000000,0.645307
135.000000,0.642536
136.000000,0.638956
137.000000,0.634569
138.000000,0.632260
139.000000,0.628103
140.000000,0.624639
141.000000,0.619097
142.000000,0.613209
143.000000,0.608128
144.000000,0.603510
145.000000,0.599238
146.000000,0.595197
147.000000,0.591271
148.000000,0.588269
149.000000,0.584228
150.000000,0.581111
151.000000,0.578340
152.000000,0.575915
153.000000,0.573837
154.000000,0.570604
155.000000,0.568064
156.000000,0.566332
157.000000,0.564484
158.000000,0.562060
159.000000,0.559173
160.000000,0.556287
161.000000,0.553400
162.000000,0.550283
163.000000,0.547974
164.000000,0.543586
165.000000,0.537351
166.000000,0.530539
167.000000,0.522226
168.000000,0.512643
169.000000,0.504214
170.000000,0.496825
171.000000,0.488165
172.000000,0.481930
173.000000,0.476273
174.000000,0.472347
175.000000,0.469461
176.000000,0.464727
177.000000,0.460917
178.000000,0.455490
179.000000,0.449371
180.000000,0.441866
181.000000,0.434015
182.000000,0.424316
183.000000,0.416696
184.000000,0.410692
185.000000,0.405150
186.000000,0.398684
187.000000,0.392103
188.000000,0.384598
189.000000,0.377324
190.000000,0.371551
191.000000,0.365431
192.000000,0.361159
193.000000,0.356656
194.000000,0.352153
195.000000,0.348228
196.000000,0.342686
197.000000,0.336566
198.000000,0.329639
199.000000,0.322134
200.000000,0.313243
201.000000,0.303545
202.000000,0.291883
203.000000,0.277682
204.000000,0.264173
205.000000,0.253089
206.000000,0.242120
207.000000,0.231959
208.000000,0.221222
209.000000,0.209791
210.000000,0.198130
211.000000,0.186930
212.000000,0.175153
213.000000,0.163145
214.000000,0.151946
215.000000,0.141670
216.000000,0.131163
217.000000,0.121579
218.000000,0.111881
219.000000,0.103914
220.000000,0.095139
221.000000,0.087057
222.000000,0.080129
223.000000,0.073433
224.000000,0.068121
225.000000,0.062579
226.000000,0.056691
227.000000,0.051149
228.000000,0.045607
229.000000,0.039026
230.000000,0.034061
231.000000,0.031174
