0.000000,1.000000
1.000000,0.998919
2.000000,0.997837
3.000000,0.996756
4.000000,0.995675
5.000000,0.994810
6.000000,0.994161
7.000000,0.993512
8.000000,0.992863
9.000000,0.992215
10.000000,0.991349
11.000000,0.990484
12.000000,0.989619
13.000000,0.988322
14.000000,0.987240
15.000000,0.985943
16.000000,0.984645
17.000000,0.983348
18.000000,0.981834
19.000000,0.980320
20.000000,0.978590
21.000000,0.976644
22.000000,0.974265
23.000000,0.971453
24.000000,0.968858
25.000000,0.966047
26.000000,0.962587
27.000000,0.959559
28.000000,0.956315
29.000000,0.953287
30.000000,0.950043
31.000000,0.946367
32.000000,0.942042
33.000000,0.937284
34.000000,0.932310
35.000000,0.927119
36.000000,0.921064
37.000000,0.913927
38.000000,0.907007
39.000000,0.900952
40.000000,0.893599
41.000000,0.887327
42.000000,0.881272
43.000000,0.875649
44.000000,0.869161
45.000000,0.863106
46.000000,0.856401
47.000000,0.851644
48.000000,0.845804
49.000000,0.839533
50.000000,0.831964
51.000000,0.824394
52.000000,0.816825
53.000000,0.810121
54.000000,0.801687
55.000000,0.795199
56.000000,0.787846
57.000000,0.782007
58.000000,0.776600
59.000000,0.770545
60.000000,0.764273
61.000000,0.756488
62.000000,0.748270
63.000000,0.740052
64.000000,0.731834
65.000000,0.724265
66.000000,0.714749
67.000000,0.703503
68.000000,0.693555
69.000000,0.684905
70.000000,0.677119
71.000000,0.669766
72.000000,0.663711
73.000000,0.655493
74.000000,0.647275
75.000000,0.640787
76.000000,0.635164
77.000000,0.628028
78.000000,0.620458
79.000000,0.612240
80.000000,0.605104
81.000000,0.597318
82.000000,0.587154
83.000000,0.574394
84.000000,0.560337
85.000000,0.545631
86.000000,0.533521
87.000000,0.522059
88.000000,0.509299
89.000000,0.497405
90.000000,0.485943
91.000000,0.473832
92.000000,0.465614
93.000000,0.454585
94.000000,0.445069
95.000000,0.434472
96.000000,0.422362
97.000000,0.408953
98.000000,0.394247
99.000000,0.381488
100.000000,0.369161
101.000000,0.355969
102.000000,0.344939
103.000000,0.330450
104.000000,0.316393
105.000000,0.299957
106.000000,0.281791
107.000000,0.264490
108.000000,0.245026
109.000000,0.224697
110.000000,0.203503
111.000000,0.185770
112.000000,0.168469
113.000000,0.151168
114.000000,0.135597
115.000000,0.120242
116.000000,0.105536
117.000000,0.093209
118.000000,0.081964
119.000000,0.071151
120.000000,0.060337
121.000000,0.049957
122.000000,0.041306
123.000000,0.034170
124.000000,0.028547
125.000000,0.023789
126.000000,0.020978
127.000000,0.019247
128.000000,0.017950
129.000000,0.016436
130.000000,0.015571
131.000000,0.014490
132.000000,0.013625
133.000000,0.012976
134.000000,0.012543
135.000000,0.012327
136.000000,0.012111
137.000000,0.011894
138.000000,0.011462
139.000000,0.010813
140.000000,0.010164
141.000000,0.009948
142.000000,0.009299
143.000000,0.008218
144.000000,0.006704
145.000000,0.004542
146.000000,0.002595
147.000000,0.000433
