0.000000,1.000000
1.000000,0.999186
2.000000,0.997965
3.000000,0.996744
4.000000,0.995116
5.000000,0.993081
6.000000,0.991046
7.000000,0.988604
8.000000,0.986162
9.000000,0.983313
10.000000,0.980057
11.000000,0.976801
12.000000,0.973138
13.000000,0.968254
14.000000,0.962963
15.000000,0.957672
16.000000,0.950346
17.000000,0.942206
18.000000,0.934066
19.000000,0.926333
20.000000,0.916972
21.000000,0.908018
22.000000,0.892959
23.000000,0.881970
24.000000,0.869353
25.000000,0.857143
26.000000,0.844119
27.000000,0.826618
28.000000,0.807489
29.000000,0.787953
30.000000,0.769638
31.000000,0.748881
32.000000,0.730566
33.000000,0.715914
34.000000,0.701262
35.000000,0.687424
36.000000,0.674400
37.000000,0.661783
38.000000,0.647945
39.000000,0.634921
40.000000,0.620676
41.000000,0.608466
42.000000,0.595035
43.000000,0.583232
44.000000,0.569801
45.000000,0.555149
46.000000,0.537648
47.000000,0.516077
48.000000,0.492877
49.000000,0.469678
50.000000,0.447293
51.000000,0.422466
52.000000,0.393976
53.000000,0.365079
54.000000,0.335368
55.000000,0.303215
56.000000,0.271062
57.000000,0.239316
58.000000,0.209198
59.000000,0.180708
60.000000,0.149369
61.000000,0.117216
62.000000,0.087098
63.000000,0.061050
64.000000,0.043549
65.000000,0.029711
66.000000,0.022385
67.000000,0.017094
68.000000,0.013431
69.000000,0.012210
70.000000,0.010989
71.000000,0.008547
72.000000,0.005698
73.000000,0.002442
