0.000000,1.000000
1.000000,0.994256
2.000000,0.990490
3.000000,0.986980
4.000000,0.983533
5.000000,0.980023
6.000000,0.976959
7.000000,0.973194
8.000000,0.969747
9.000000,0.966237
10.000000,0.962982
11.000000,0.959280
12.000000,0.956216
13.000000,0.952706
14.000000,0.949770
15.000000,0.946643
16.000000,0.943005
17.000000,0.939877
18.000000,0.936239
19.000000,0.932857
20.000000,0.929666
21.000000,0.926985
22.000000,0.923730
23.000000,0.921113
24.000000,0.917539
25.000000,0.915241
26.000000,0.912433
27.000000,0.909816
28.000000,0.908157
29.000000,0.905157
30.000000,0.902668
31.000000,0.899477
32.000000,0.897562
33.000000,0.894817
34.000000,0.892584
35.000000,0.890158
36.000000,0.887988
37.000000,0.885563
38.000000,0.882755
39.000000,0.880393
40.000000,0.878223
41.000000,0.876181
42.000000,0.873755
43.000000,0.871139
44.000000,0.868905
45.000000,0.866735
46.000000,0.865267
47.000000,0.862905
48.000000,0.860927
49.000000,0.859012
50.000000,0.856906
51.000000,0.854863
52.000000,0.853013
53.000000,0.851034
54.000000,0.849438
55.000000,0.847141
56.000000,0.845034
57.000000,0.842737
58.000000,0.841077
59.000000,0.839418
60.000000,0.837567
61.000000,0.835844
62.000000,0.834184
63.000000,0.832142
64.000000,0.830291
65.000000,0.828695
66.000000,0.827100
67.000000,0.824866
68.000000,0.822887
69.000000,0.820334
70.000000,0.818739
71.000000,0.817207
72.000000,0.815611
73.000000,0.813122
74.000000,0.810952
75.000000,0.809803
76.000000,0.807570
77.000000,0.805527
78.000000,0.803549
79.000000,0.802527
80.000000,0.800613
81.000000,0.798634
82.000000,0.796464
83.000000,0.794805
84.000000,0.793337
85.000000,0.791550
86.000000,0.790082
87.000000,0.787912
88.000000,0.786508
89.000000,0.784657
90.000000,0.782550
91.000000,0.780891
92.000000,0.779168
93.000000,0.777317
94.000000,0.775594
95.000000,0.773615
96.000000,0.772147
97.000000,0.770232
98.000000,0.768062
99.000000,0.765956
100.000000,0.764360
101.000000,0.762254
102.000000,0.760595
103.000000,0.758616
104.000000,0.756063
105.000000,0.754340
106.000000,0.752681
107.000000,0.750064
108.000000,0.747638
109.000000,0.745468
110.000000,0.743554
111.000000,0.741320
112.000000,0.738831
113.000000,0.736469
114.000000,0.734235
115.000000,0.732129
116.000000,0.729640
117.000000,0.726896
118.000000,0.724215
119.000000,0.722236
120.000000,0.719620
121.000000,0.717130
122.000000,0.714769
123.000000,0.712854
124.000000,0.710557
125.000000,0.708259
126.000000,0.706153
127.000000,0.703919
128.000000,0.700983
129.000000,0.699451
130.000000,0.697983
131.000000,0.695430
132.000000,0.693069
133.000000,0.690835
134.000000,0.689814
135.000000,0.687133
136.000000,0.685920
137.000000,0.684580
138.000000,0.682155
139.000000,0.680942
140.000000,0.679091
141.000000,0.677304
142.000000,0.675964
143.000000,0.674751
144.000000,0.673092
145.000000,0.672262
146.000000,0.670922
147.000000,0.669454
148.000000,0.668050
149.000000,0.666837
150.000000,0.665688
151.000000,0.664475
152.000000,0.663454
153.000000,0.662114
154.000000,0.661412
155.000000,0.659625
156.000000,0.658859
157.000000,0.657774
158.000000,0.656114
159.000000,0.654902
160.000000,0.653689
161.000000,0.652285
162.000000,0.651200
163.000000,0.650179
164.000000,0.648902
165.000000,0.647690
166.000000,0.646413
167.000000,0.645711
168.000000,0.644179
169.000000,0.643222
170.000000,0.642073
171.000000,0.641179
172.000000,0.640541
173.000000,0.639201
174.000000,0.638180
175.000000,0.637031
176.000000,0.636074
177.000000,0.635116
178.000000,0.633967
179.000000,0.632563
180.000000,0.631733
181.000000,0.630521
182.000000,0.629627
183.000000,0.628606
184.000000,0.627521
185.000000,0.626372
186.000000,0.625543
187.000000,0.624457
188.000000,0.623436
189.000000,0.622287
190.000000,0.620947
191.000000,0.619798
192.000000,0.618713
193.000000,0.618075
194.000000,0.616543
195.000000,0.615522
196.000000,0.613926
197.000000,0.612778
198.000000,0.611565
199.000000,0.610352
200.000000,0.608438
201.000000,0.606204
202.000000,0.603842
203.000000,0.601736
204.000000,0.600204
205.000000,0.598098
206.000000,0.596119
207.000000,0.593949
208.000000,0.592354
209.000000,0.590248
210.000000,0.588652
211.000000,0.586865
212.000000,0.585014
213.000000,0.582589
214.000000,0.581568
215.000000,0.580163
216.000000,0.578695
217.000000,0.577483
218.000000,0.576462
219.000000,0.574866
220.000000,0.573462
221.000000,0.572185
222.000000,0.570015
223.000000,0.567335
224.000000,0.565420
225.000000,0.563888
226.000000,0.562676
227.000000,0.561463
228.000000,0.560186
229.000000,0.558144
230.000000,0.557123
231.000000,0.556165
232.000000,0.554697
233.000000,0.552974
234.000000,0.551315
235.000000,0.549847
236.000000,0.547358
